"vOTU_id","protein_id","amg_contig_id","amg_contig_length","tools","dbids","descriptions","min_auxiliary_score","amg_flags","gene","gene_label","sample","representative_length_bp","reference_associated","in_primary_962","in_filtered_936","checkv_quality","class","family","predicted_replication_strategy","context_available","contig_total_genes","gene_position","genes_to_nearest_end","bp_to_nearest_end","on_contig_edge","flank_n","flank_annotated_frac","flank_viral_homolog_n","viral_homolog_left_n","viral_homolog_right_n","flanked_both_sides_by_viral","flank_structural_n","flank_mobile_n","focal_ko","focal_kegg","focal_viral_hit","focal_vogdb","focal_aux_score","focal_amg_flags","focal_is_structural_annotated","focal_is_mobile","annotation_conflict","screen_a_context","screen_b_not_edge","screen_c_no_mobile","screen_d_viral_flanks","screen_e_annotated","screen_f_no_conflict","screen_g_aux_ok","locus_screen_pass","dramv_flags_chr","gios_aux_le3","gios_has_M","gios_no_TFVAPB","strict_DRAMv","amg_contig_ge10kb","AUTOMATED_SCREEN_VERDICT","AUTOMATED_SCREEN_RATIONALE","in_T1_962","in_T3_962","in_T4_962","in_T5_962","in_T1_936","in_T3_936","in_T4_936","in_T5_936"
"vOTU0482","FCH3CGLCCXYL4FAA_NODE_486_3","FCH3CGLCCXYL4FAA_NODE_486",7449,"VIBRANT","K09474","phoN; acid phosphatase (class A) [EC:3.1.3.2]",NA,"","phoN","phoN","BS",7449,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,16,3,2,836,TRUE,7,0.428571428571429,3,2,1,TRUE,0,0,"","","","",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 3/16; 2 genes and    836 bp from nearest contig end; 43% of flanking genes annotated; 2/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0485","FCH3CGLCCXYL4FAA_NODE_489_3","FCH3CGLCCXYL4FAA_NODE_489",7398,"DRAM-v","K01520","dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]",3,"MF","dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]","dUTP pyrophosphatase","BS",7398,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,9,3,2,2756,TRUE,7,0.714285714285714,5,1,4,TRUE,0,0,"K01520","dUTP diphosphatase [EC:3.6.1.23]","YP_009507221.1 dUTPase [Tunisvirus fontaine2]","REFSEQ Bro-c; Xu",3,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 3/9; 2 genes and  2,756 bp from nearest contig end; 71% of flanking genes annotated; 1/4 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0489","FCH3CGLCCXYL4FAA_NODE_494_15","FCH3CGLCCXYL4FAA_NODE_494",7367,"DRAM-v + VIBRANT","K09882","cobS; cobaltochelatase CobS [EC:6.6.1.2]",2,"MF","cobS","cobS","BS",7367,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,16,15,1,388,TRUE,6,0.5,3,3,0,FALSE,1,0,"K09882","cobaltochelatase CobS [EC:6.6.1.2]","YP_004322817.1 porphyrin biosynthesis [Synechococcus phage S-ShM2]","REFSEQ porphyrin biosynthesis; Xu",2,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 15/16; 1 genes and    388 bp from nearest contig end; 50% of flanking genes annotated; 3/0 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0495","FCH3CGLCCXYL4FAA_NODE_500_11","FCH3CGLCCXYL4FAA_NODE_500",7325,"VIBRANT","K00012","UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]",NA,"","ugd","ugd","BS",7325,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,12,11,1,1468,TRUE,6,0.333333333333333,2,2,0,FALSE,0,0,"","","YP_009173261.1 UDP-glucose dehydrogenase [Chrysochromulina ericina virus]","sp|O33952|UDG8_ECOLX UDP-glucose 6-dehydrogenase; Xh",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 11/12; 1 genes and  1,468 bp from nearest contig end; 33% of flanking genes annotated; 2/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0495","FCH3CGLCCXYL4FAA_NODE_500_12","FCH3CGLCCXYL4FAA_NODE_500",7325,"VIBRANT","K04034","bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3]",NA,"","bchE","bchE","BS",7325,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,12,12,0,83,TRUE,5,0.4,2,2,0,FALSE,0,0,"","","","",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 12/12; 0 genes and     83 bp from nearest contig end; 40% of flanking genes annotated; 2/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0495","FCH3CGLCCXYL4FAA_NODE_500_7","FCH3CGLCCXYL4FAA_NODE_500",7325,"VIBRANT","K00507","SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]",NA,"","desC","desC","BS",7325,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,12,7,5,2805,TRUE,10,0.4,4,3,1,TRUE,0,0,"K00507","stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]","YP_009640097.1 hypothetical protein AV955_gp109 [Diadromus pulchellus ascovirus 4a]","",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 7/12; 5 genes and  2,805 bp from nearest contig end; 40% of flanking genes annotated; 3/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0508","FCH3CGLCCXYL4FAA_NODE_515_9","FCH3CGLCCXYL4FAA_NODE_515",7201,"VIBRANT","K16870","wbbL; N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]",NA,"","wbbL","wbbL","BS",7201,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,15,9,6,2232,TRUE,10,0.4,3,2,1,TRUE,0,0,"","","","",2,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 9/15; 6 genes and  2,232 bp from nearest contig end; 40% of flanking genes annotated; 2/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0516","TARATASF_NODE_323_5","TARATASF_NODE_323",7110,"DRAM-v + VIBRANT","K00558","DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858] | DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",3,"MF","DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]/dcm","DNA (cytosine-5-)-methyltransferase","DA",7110,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,16,5,4,1887,TRUE,9,0.333333333333333,3,2,1,TRUE,0,0,"K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","YP_010675389.1 hypothetical protein PQD12_gp41 [Enterobacter phage vB_EclS_CobraSix]","sp|P09915|MTBR_BPRH1 Orphan methyltransferase M.Rho11sI; XhXp",3,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 5/16; 4 genes and  1,887 bp from nearest contig end; 33% of flanking genes annotated; 2/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0529","FCH3CGLCCXYL4FAA_NODE_544_3","FCH3CGLCCXYL4FAA_NODE_544",6989,"VIBRANT","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",NA,"","dcm","dcm","BS",6989,FALSE,TRUE,TRUE,"Not-determined","Caudoviricetes","","virulent",TRUE,11,3,2,986,TRUE,7,0.428571428571429,3,1,2,TRUE,0,0,"","","YP_009838959.1 DNA methyltransferase [Paenibacillus phage Jacopo]","sp|P05302|MTD1_DESNO Type II methyltransferase M.DdeI; XhXp",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 3/11; 2 genes and    986 bp from nearest contig end; 43% of flanking genes annotated; 1/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0536","FCH3CGLCCXYL4FAA_NODE_551_4","FCH3CGLCCXYL4FAA_NODE_551",6930,"VIBRANT","K21140","mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]",NA,"","mec","mec","BS",6930,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,7,4,3,2275,TRUE,6,0.833333333333333,5,3,2,TRUE,5,0,"","","YP_010082080.1 minor tail protein [Ralstonia phage Dina]","sp|O64333|TIPK_BPN15 Tail tip assembly protein K; XhXs",1,"VPF",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 4/7; 3 genes and  2,275 bp from nearest contig end; 83% of flanking genes annotated; 3/2 viral-origin neighbours left/right; 5 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags 'VPF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0539","FCH3CGLCCXYL4FAA_NODE_554_2","FCH3CGLCCXYL4FAA_NODE_554",6922,"VIBRANT","K01953","asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]",NA,"","ASNS","ASNS","BS",6922,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,10,2,1,592,TRUE,6,0.666666666666667,4,1,3,TRUE,0,0,"K01953","asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]","YP_003986982.1 glutamine-dependent asparagine synthetase [Acanthamoeba polyphaga mimivirus]","sp|P19891|ASNS_CRIGR Asparagine synthetase [glutamine-hydrolyzing]; Xh",3,"PF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 2/10; 1 genes and    592 bp from nearest contig end; 67% of flanking genes annotated; 1/3 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'PF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0543","FCH3CGLCCXYL4FAA_NODE_560_9","FCH3CGLCCXYL4FAA_NODE_560",6889,"DRAM-v","K01520","dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]",3,"MF","dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]","dUTP pyrophosphatase","BS",6889,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,15,9,6,2604,TRUE,10,0.4,4,1,3,TRUE,0,0,"K01520","dUTP diphosphatase [EC:3.6.1.23]","YP_010082234.1 dUTPase [Paenibacillus phage C7Cdelta]","REFSEQ Bro-c; Xu",3,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 9/15; 6 genes and  2,604 bp from nearest contig end; 40% of flanking genes annotated; 1/3 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0550","FCH3CGLCCXYL4FAA_NODE_571_5","FCH3CGLCCXYL4FAA_NODE_571",6834,"DRAM-v","GT2","GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",3,"MF","GT2 cellulose synthase (EC 2.4.1.12)","GT2 glycosyltransferase (CAZy, broad specificity)","BS",6834,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,7,5,2,2433,TRUE,6,0.166666666666667,1,0,1,FALSE,0,0,"","","YP_009665690.1 FirrV-1-A14 [Feldmannia irregularis virus a]","REFSEQ FirrV-1-A14; Xu",3,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 5/7; 2 genes and  2,433 bp from nearest contig end; 17% of flanking genes annotated; 0/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0557","FCH3CGLCCXYL4FAA_NODE_580_12","FCH3CGLCCXYL4FAA_NODE_580",6762,"DRAM-v","K02935","large subunit ribosomal protein L7/L12",3,"MF","large subunit ribosomal protein L7/L12","large subunit ribosomal protein L7/L12","BS",6762,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,14,12,2,616,TRUE,7,0,0,0,0,FALSE,0,0,"K02935","large subunit ribosomal protein L7/L12","","",3,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 12/14; 2 genes and    616 bp from nearest contig end; 0% of flanking genes annotated; 0/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0561","FCH3CGLCCXYL4FAA_NODE_584_4","FCH3CGLCCXYL4FAA_NODE_584",6726,"VIBRANT","K07260","vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]",NA,"","vanY","vanY","BS",6726,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,12,4,3,1065,TRUE,8,0.125,1,0,1,FALSE,1,0,"K07260","zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]","","",3,"PF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 4/12; 3 genes and  1,065 bp from nearest contig end; 12% of flanking genes annotated; 0/1 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'PF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0573","FCH3CGLCCXYL4FAA_NODE_598_5","FCH3CGLCCXYL4FAA_NODE_598",6634,"VIBRANT","K00012","UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]",NA,"","ugd","ugd","BS",6634,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,8,5,3,1864,TRUE,7,1,7,4,3,TRUE,0,0,"","","YP_007518028.1 UDP-glucose dehydrogenase [Pelagibacter phage HTVC008M]","sp|O33952|UDG8_ECOLX UDP-glucose 6-dehydrogenase; Xh",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 5/8; 3 genes and  1,864 bp from nearest contig end; 100% of flanking genes annotated; 4/3 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0573","FCH3CGLCCXYL4FAA_NODE_598_6","FCH3CGLCCXYL4FAA_NODE_598",6634,"VIBRANT","K01916","nadE; NAD+ synthase [EC:6.3.1.5]",NA,"","nadE","nadE","BS",6634,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,8,6,2,1103,TRUE,7,1,7,5,2,TRUE,0,0,"","","YP_007518027.1 NAD synthetase [Pelagibacter phage HTVC008M]","sp|B0S1S2|NADE_FINM2 NH(3)-dependent NAD(+) synthetase; Xh",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 6/8; 2 genes and  1,103 bp from nearest contig end; 100% of flanking genes annotated; 5/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0590","FCH3CGLCCXYL4FAA_NODE_621_7","FCH3CGLCCXYL4FAA_NODE_621",6522,"DRAM-v + VIBRANT","K09882","cobS; cobaltochelatase CobS [EC:6.6.1.2]",3,"MF","cobS","cobS","BS",6522,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,8,7,1,548,TRUE,6,0.5,3,3,0,FALSE,0,0,"K09882","cobaltochelatase CobS [EC:6.6.1.2]","YP_007517974.1 porphyrin biosynthesis [Pelagibacter phage HTVC008M]","REFSEQ porphyrin biosynthesis; Xu",3,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 7/8; 1 genes and    548 bp from nearest contig end; 50% of flanking genes annotated; 3/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0607","FCH3CGLCCXYL4FAA_NODE_641_13","FCH3CGLCCXYL4FAA_NODE_641",6421,"VIBRANT","K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]",NA,"","cysH","cysH","BS",6421,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,15,13,2,2068,TRUE,7,0.428571428571429,2,0,2,FALSE,0,0,"","","YP_008051092.1 putative ssDNA binding protein [Pseudoalteromonas phage RIO-1]","REFSEQ hypothetical protein; Xu",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 13/15; 2 genes and  2,068 bp from nearest contig end; 43% of flanking genes annotated; 0/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0613","FCH3CGLCCXYL4FAA_NODE_648_8","FCH3CGLCCXYL4FAA_NODE_648",6380,"VIBRANT","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",NA,"","dcm","dcm","BS",6380,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,8,8,0,1,TRUE,5,0.2,1,1,0,FALSE,1,0,"K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","YP_009285459.1 DNA methyltransferase [Bacillus phage Deep Blue]","sp|P00476|MTBS_BPSPR Orphan methyltransferase M.SPRI; XhXp",5,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 8/8; 0 genes and      1 bp from nearest contig end; 20% of flanking genes annotated; 1/0 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0620","FCH3CGLCCXYL4FAA_NODE_655_5","FCH3CGLCCXYL4FAA_NODE_655",6341,"VIBRANT","K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]",NA,"","cysH","cysH","BS",6341,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,11,5,4,2264,TRUE,9,0.333333333333333,3,2,1,TRUE,1,0,"","","YP_010645970.1 IbrA [Streptococcus phage CHPC877]","sp|P03766|Y290_LAMBD Uncharacterized nin region protein ORF290; Xu",2,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 5/11; 4 genes and  2,264 bp from nearest contig end; 33% of flanking genes annotated; 2/1 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0641","FCH3CGLCCXYL4FAA_NODE_682_2","FCH3CGLCCXYL4FAA_NODE_682",6198,"DRAM-v","EC:1.17.4.1 | K00525","nrdA/nrdB; ribonucleotide reductase (RNR) | ribonucleoside-diphosphate reductase [EC:1.17.4.1] [RN:R02024]",3,"MKEF","nrdA/nrdB/ribonucleoside-diphosphate reductase [EC:1.17.4.1] [RN:R02024]","ribonucleotide reductase (RNR)","BS",6198,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,10,2,1,247,TRUE,6,0.333333333333333,2,0,2,FALSE,0,0,"K00525","ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]","YP_010672537.1 ribonucleotide reductase [Vibrio phage Vp_R1]","sp|O55716|RIR1_IIV6 Ribonucleoside-diphosphate reductase large subunit; Xh",3,"MKEF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MKEF",TRUE,TRUE,FALSE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 2/10; 1 genes and    247 bp from nearest contig end; 33% of flanking genes annotated; 0/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MKEF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0642","FCH3CGLCCXYL4FAA_NODE_683_4","FCH3CGLCCXYL4FAA_NODE_683",6195,"DRAM-v","K00560","thymidylate synthase [EC:2.1.1.45] [RN:R02101]",3,"MF","thymidylate synthase [EC:2.1.1.45] [RN:R02101]","thymidylate synthase","BS",6195,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,14,4,3,1150,TRUE,8,0.375,3,2,1,TRUE,0,0,"K00560","thymidylate synthase [EC:2.1.1.45]","YP_010114459.1 thymidylate synthase [Flavobacterium phage vB_FspM_immuto_2-6A]","",3,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 4/14; 3 genes and  1,150 bp from nearest contig end; 38% of flanking genes annotated; 2/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
